Id,SalePrice
1691,471872.93836648663
1692,505383.59983175993
1693,447947.6417347354
1694,480109.1166758652
1695,431504.6026779779
1696,452683.54979229043
1697,431504.6026779779
1698,466570.49462887953
1699,487358.2996905874
1700,466570.49462887953
1701,466570.49462887953
1702,445774.0363531469
1703,447179.10371298355
1704,502839.32305551664
1705,508890.0607673464
1706,491085.81506249605
1707,496112.0504896178
1708,458579.17459467397
1709,473766.50078331033
1710,487563.9933643302
1711,490298.1015563439
1712,479716.0807897604
1713,475420.47228230885
1714,476154.92064793524
1715,480369.4461084087
1716,454449.57201419503
1717,453358.53163485305
1718,441186.7455484317
1719,457483.138188116
1720,470446.0257238947
1721,445703.861004013
1722,435602.2162076279
1723,476102.0141040211
1724,471284.5907556313
1725,481803.3969960822
1726,493868.4073613969
1727,453227.6234781012
1728,463844.18294573715
1729,478146.5078376047
1730,392941.10198065377
1731,479615.65748386155
1732,475837.65252845624
1733,438907.5638187036
1734,439510.32765756705
1735,451715.129773968
1736,443874.31368084805
1737,453018.7381748519
1738,463943.72007971996
1739,455903.13491895754
1740,479132.97208992176
1741,483815.47495497536
1742,478874.77316153434
1743,476511.1206889533
1744,476214.9674592319
1745,473963.8235845519
1746,450967.1413911982
1747,464325.11891184695
1748,467406.56522757927
1749,470322.60688675725
1750,454934.71297015727
1751,479397.28354832163
1752,448993.69567234506
1753,457708.8427185644
1754,500245.03378723917
1755,501748.94274695526
1756,471006.2772164705
1757,448993.69567234506
1758,466750.2971228674
1759,486968.08979506214
1760,482829.91341428587
1761,502793.2225453969
1762,487796.2783466265
1763,460400.08978383156
1764,469641.41776113457
1765,479252.3889605288
1766,506065.51248381374
1767,499629.0790956871
1768,445175.14853841375
1769,460902.8867176818
1770,450477.59227602085
1771,479161.652267522
1772,440757.5173629665
1773,473892.16822647874
1774,430746.84009692486
1775,464992.81526670547
1776,481285.9939398497
1777,455519.80722984235
1778,451620.4702215046
1779,378910.1980895898
1780,469408.0294966216
1781,440757.5173629665
1782,430461.4850412995
1783,425582.85313931835
1784,435267.46412502974
1785,427213.81682367035
1786,431863.31870992
1787,430131.67956320196
1788,429713.89002963813
1789,429545.0518015759
1790,434057.07364784426
1791,427335.62272663985
1792,466026.5599306199
1793,463912.9768525757
1794,461594.7099442316
1795,454093.59034830553
1796,443949.0321378229
1797,489352.1819796618
1798,430911.87011989456
1799,469806.2221855625
1800,484288.24668633495
1801,427958.58771020843
1802,472575.88356674527
1803,450044.6035795554
1804,484925.96967743995
1805,453938.73712984886
1806,412322.85414779594
1807,474460.4968897709
1808,428006.7888948959
1809,429920.4038563842
1810,486963.34486035036
1811,428236.57015056704
1812,426759.22218700586
1813,460077.3653716545
1814,441294.5772230561
1815,364088.4879743217
1816,416285.05281005346
1817,427631.8361443772
1818,413096.136837077
1819,422691.79158612725
1820,430641.0181504669
1821,422705.50518380105
1822,427631.8361443772
1823,440291.480732905
1824,438275.3454481701
1825,432154.1606900521
1826,453727.45171201194
1827,442455.42525873164
1828,442654.9383417342
1829,467512.7985625119
1830,427631.8361443772
1831,432092.72100233956
1832,430574.8052061752
1833,449707.25456430594
1834,431106.1329870107
1835,489694.27666059096
1836,418772.01988361875
1837,505384.7665086301
1838,445113.23872332735
1839,421717.3732548161
1840,449368.15191695216
1841,453303.9935272089
1842,414486.8110234777
1843,468505.371951428
1844,467224.37982877897
1845,436038.4606030728
1846,507049.02513725974
1847,435899.5774929986
1848,373149.7548486257
1849,414080.5080408458
1850,451620.4702215046
1851,466188.2850536578
1852,445702.5588204703
1853,471631.74224585126
1854,464380.8383630515
1855,481448.15935586207
1856,475093.5742225127
1857,386833.5464540707
1858,379686.57716757216
1859,395698.31064134475
1860,460271.6339259901
1861,395698.31064134475
1862,465935.76761239796
1863,461199.7012066352
1864,461199.7012066352
1865,522016.2837083284
1866,496004.8369745987
1867,474502.2171205246
1868,507717.866670239
1869,470951.4973822478
1870,486908.27396452904
1871,493913.3032188157
1872,470855.51702213805
1873,489836.40061095596
1874,459718.22277968534
1875,478267.1941852909
1876,466570.49462887953
1877,469562.0328684668
1878,498536.8592338857
1879,460042.00777870294
1880,468304.6947223919
1881,492796.8602343356
1882,464966.9307523315
1883,452571.539560789
1884,453972.37078352855
1885,468788.51568636874
1886,490478.53471603955
1887,482320.2291678916
1888,517992.9284938571
1889,455002.4853928465
1890,469641.41776113457
1891,472620.600387431
1892,451158.875753615
1893,462712.9218216677
1894,419121.73912561964
1895,450928.6469949549
1896,439054.1314224055
1897,443403.65482464724
1898,427955.054080664
1899,438431.01496417104
1900,459346.829516945
1901,489162.3118772456
1902,460203.9849483268
1903,465338.5547553924
1904,463667.07894132705
1905,506705.92037652066
1906,453348.9001588682
1907,499233.58699911484
1908,433297.5413058136
1909,460856.88324989314
1910,433672.4940563323
1911,476943.5071805809
1912,483498.50022897264
1913,453096.3868681576
1914,409291.4229703841
1915,556497.0882709386
1916,388446.5008077327
1917,480488.07908485626
1918,468070.55802341574
1919,492174.11598527123
1920,460182.4434141322
1921,498330.02470150485
1922,504663.37319496425
1923,481105.8064767401
1924,473524.5820921314
1925,454816.30049939774
1926,501031.0927197231
1927,442548.3739892542
1928,481120.6793898765
1929,457418.28023720614
1930,457418.28023720614
1931,476455.9712939432
1932,453803.4046006829
1933,469804.1764143845
1934,477482.3421267056
1935,471037.02044361475
1936,471726.81661259657
1937,472466.79967335315
1938,483100.65491545247
1939,500430.8221018191
1940,485676.0763501167
1941,454943.0312061987
1942,489009.6227007336
1943,497122.4927779702
1944,497978.73424610484
1945,505098.1628402302
1946,443468.05819218187
1947,505240.2560296645
1948,435142.93994114874
1949,502754.82528353255
1950,448056.08789724595
1951,454347.96868306363
1952,454840.8806203253
1953,473843.5974867622
1954,446479.40579921333
1955,454946.2825461668
1956,497882.5303983907
1957,454985.77986282477
1958,469791.1304849056
1959,447085.50767994067
1960,441549.7783851952
1961,461594.7099442316
1962,432430.50060702075
1963,432966.8126505534
1964,445585.807068272
1965,458564.5730763406
1966,486455.8233690477
1967,518010.6424877994
1968,492424.0930321801
1969,496389.55593916617
1970,481123.8783067161
1971,508135.70933972107
1972,503817.69134435506
1973,489722.11026634165
1974,487243.0945395382
1975,515938.80358589557
1976,473812.78333381086
1977,499900.3895700651
1978,471594.9548193597
1979,525762.6530233363
1980,486603.88965157134
1981,511132.1454732455
1982,483747.45393903606
1983,481120.6793898765
1984,451460.18219964905
1985,487561.26429155574
1986,472700.58466949133
1987,481058.529931756
1988,451722.3953501726
1989,451781.84953682043
1990,446479.40579921333
1991,498866.1686171831
1992,462213.4523606434
1993,443157.4508640783
1994,460076.9757516751
1995,451722.3953501726
1996,451339.0797644382
1997,449959.0014920485
1998,485280.703784636
1999,475803.34805169975
2000,467044.5266582829
2001,472416.9951946179
2002,499185.9760132077
2003,466854.5524074816
2004,509533.0720751292
2005,499779.8373200742
2006,507346.7332969087
2007,471503.92637764156
2008,513367.84408080496
2009,470842.82375716866
2010,461203.317821978
2011,477921.86253277416
2012,457559.61669526726
2013,476068.9119316533
2014,462913.605470402
2015,482915.7752626565
2016,479079.0020665472
2017,471436.6850640352
2018,455436.7132496426
2019,445797.21837293345
2020,453053.6442580067
2021,459087.0998074835
2022,493546.1982456383
2023,459351.15277635684
2024,483974.5008417139
2025,467729.8402726162
2026,486763.89842996397
2027,479258.0887472687
2028,452545.2573248325
2029,481137.3475672031
2030,483516.1408096916
2031,501970.2948329793
2032,506094.3181278415
2033,483516.1408096916
2034,444213.5217290621
2035,464019.08831582364
2036,444213.5217290621
2037,450633.9741028097
2038,508311.205409425
2039,470437.1038077863
2040,451807.4048154871
2041,475837.06357629586
2042,452922.71977366705
2043,497035.5700615444
2044,462639.699970341
2045,490674.89124545705
2046,431966.07871560316
2047,459040.09333489847
2048,460451.8319987477
2049,431130.15568265924
2050,462039.58291006146
2051,395792.3129620587
2052,459160.0452426686
2053,446604.92776815215
2054,446027.85241918085
2055,480090.5647805585
2056,470671.53237045265
2057,447334.18000313186
2058,477099.02654097124
2059,486169.8419413692
2060,459107.0552802181
2061,445638.2883998273
2062,451620.4702215046
2063,453499.729041439
2064,461805.25566536374
2065,476988.882934702
2066,454985.77986282477
2067,392037.2218408632
2068,431130.15568265924
2069,366704.17248540936
2070,413435.05281211546
2071,433741.5750839734
2072,427841.66586101474
2073,466004.81427923596
2074,480856.31781431165
2075,455814.5944724694
2076,457865.8537009122
2077,475136.7181320522
2078,462440.96610744816
2079,447141.56559646176
2080,417727.4807491733
2081,444972.0428234398
2082,456343.8357422649
2083,454946.2825461668
2084,417464.59968479135
2085,418300.52271773526
2086,455734.1627005269
2087,421200.1546133216
2088,428607.72357074864
2089,419505.68866607954
2090,412638.3527116669
2091,444766.7546695407
2092,427691.2903310249
2093,438698.3613209931
2094,449749.8916269647
2095,461913.9321292995
2096,416285.05281005346
2097,442984.6374233107
2098,474302.35555972555
2099,416144.7942502233
2100,411044.0215799164
2101,425988.41014566383
2102,453709.6316626922
2103,415484.0358171743
2104,452063.8554860678
2105,446639.6802165032
2106,427967.37622552237
2107,448431.81760823866
2108,450736.308913344
2109,416285.05281005346
2110,445179.32149840024
2111,413408.61070659437
2112,471317.7538305526
2113,449800.8369967212
2114,434238.739349261
2115,477034.49395456293
2116,443442.4311760754
2117,440336.67143339006
2118,453208.39835006435
2119,425755.72808450233
2120,456322.75698552385
2121,451164.33335681795
2122,468911.0789813502
2123,387668.2462524258
2124,483400.43074498605
2125,469631.34052816895
2126,454334.83911707054
2127,434444.9602781833
2128,428548.2693841008
2129,432113.5207253409
2130,472365.8096443932
2131,466063.16509528324
2132,430919.82021082164
2133,456183.0564553829
2134,452025.52147265006
2135,426985.2542027093
2136,428344.32606808934
2137,437380.3198875855
2138,472182.31891592825
2139,472156.2114763362
2140,450477.59227602085
2141,461903.5124955618
2142,469851.9634822667
2143,466973.3038842732
2144,470459.4207629737
2145,436385.65110069455
2146,471758.12401878875
2147,464696.1780165668
2148,467886.9933152471
2149,476335.7738680908
2150,463614.1636386912
2151,427400.84659272403
2152,489610.597022096
2153,479915.81855971366
2154,479044.84303364786
2155,468092.8850390302
2156,484421.67399119626
2157,470592.1474777848
2158,471323.75972327846
2159,474076.15287816414
2160,474027.6199764247
2161,470876.20525638683
2162,479053.12123476696
2163,529994.4004454275
2164,473524.5820921314
2165,459973.3786784585
2166,453969.6991343203
2167,470303.9462361053
2168,477180.2559310763
2169,476068.9119316533
2170,470842.82375716866
2171,455149.3882611406
2172,485204.1018361514
2173,474589.46356777684
2174,451339.0797644382
2175,468648.09053483093
2176,492556.13062199095
2177,453799.991256124
2178,464966.9307523315
2179,449053.16772781254
2180,474634.02764129214
2181,482353.1391862273
2182,485573.7750422534
2183,501125.33518875606
2184,462696.18203440274
2185,442355.78198991704
2186,460902.8867176818
2187,482018.4116236163
2188,485572.2557076839
2189,410572.7500479011
2190,371514.9088069061
2191,372462.44778974465
2192,465662.6137593505
2193,408029.63853908656
2194,372585.70971646335
2195,438328.8155304954
2196,453662.12138398533
2197,452065.3431873346
2198,422620.18686342717
2199,457392.2041418307
2200,474459.39923877176
2201,430448.8192362057
2202,475492.34705148713
2203,456527.9732931656
2204,472952.9946730553
2205,427699.3392509662
2206,475208.9783125701
2207,478035.9709786248
2208,485554.00894494174
2209,492356.60344028653
2210,457799.16860387934
2211,453728.9074132112
2212,415551.38402759266
2213,429987.7520668026
2214,485228.9648528459
2215,437593.98441612785
2216,453790.46479330666
2217,254633.26833900445
2218,419742.87017886894
2219,403726.6325940142
2220,434875.87403904693
2221,556497.0882709386
2222,525286.3140762303
2223,502891.92780965235
2224,451781.84953682043
2225,388018.3981236038
2226,482987.89157928666
2227,465062.9111124413
2228,509172.21945887216
2229,542973.2928028892
2230,429245.7899562816
2231,504486.22456598014
2232,429908.3132254052
2233,469455.74106557475
2234,505455.29226457025
2235,495039.06508600817
2236,503711.38684905163
2237,520751.3371297821
2238,466690.12438315
2239,435525.775383353
2240,504519.5925623511
2241,521021.3989285485
2242,480614.0432017584
2243,471101.7420866914
2244,475720.4946421429
2245,473238.9343120249
2246,453698.22813204693
2247,464581.2850473866
2248,440757.5173629665
2249,448993.69567234506
2250,469281.8716149928
2251,396875.19470641075
2252,481120.6793898765
2253,433669.7827592478
2254,466021.31598567136
2255,475397.7981449076
2256,476452.22751738766
2257,451781.84953682043
2258,457176.3011095329
2259,453859.44544277183
2260,499354.3256239257
2261,513798.0367554209
2262,497786.1102500136
2263,496217.10054918693
2264,568651.7303121323
2265,458726.5257820167
2266,523988.18758414406
2267,496578.7107935646
2268,560116.9267650684
2269,460182.4434141322
2270,471037.02044361475
2271,465792.2356725101
2272,468927.7285870116
2273,473702.8110692901
2274,470592.1474777848
2275,469895.4929639126
2276,456754.9782362625
2277,473275.2802888617
2278,460451.8319987477
2279,428211.42968728713
2280,447525.07011294947
2281,455428.549635207
2282,481767.1170521894
2283,439523.80097091553
2284,421689.739486613
2285,461152.1049730475
2286,451237.15463577025
2287,516625.10059808183
2288,507202.7715612293
2289,511202.864386364
2290,532620.6958550689
2291,472679.1101044194
2292,515445.88170897303
2293,523463.8305937444
2294,461854.20533179084
2295,550476.0663024301
2296,477188.8016458031
2297,517994.63085942314
2298,471051.1109307813
2299,456901.11068129656
2300,486745.0831088138
2301,527943.0975801192
2302,469562.0328684668
2303,469562.0328684668
2304,476158.687036485
2305,516693.66747017077
2306,491151.58112260874
2307,494636.57855419966
2308,476648.3997080416
2309,496677.75718084566
2310,517224.8572510501
2311,472854.72188345355
2312,437575.36403514515
2313,446197.32019601663
2314,459081.309006366
2315,474027.6199764247
2316,476594.9403389366
2317,492796.8602343356
2318,482965.3649839917
2319,465040.7910976885
2320,452816.23190195585
2321,470303.9462361053
2322,485942.55635284266
2323,474576.2753643944
2324,447208.13947117096
2325,497122.9403106477
2326,431744.82338871347
2327,451339.0797644382
2328,469246.16381732706
2329,480109.1166758652
2330,451781.84953682043
2331,481259.05093573075
2332,486456.8818671343
2333,471872.93836648663
2334,446479.40579921333
2335,515526.12669367285
2336,463943.72007971996
2337,471000.2219380418
2338,491867.5278057516
2339,453751.46175844094
2340,551619.1062525049
2341,467463.81030478026
2342,483687.63810850296
2343,485280.703784636
2344,443084.0928483554
2345,450692.2807408546
2346,515582.91160628723
2347,480765.4908476304
2348,520545.35282464465
2349,458458.5288835304
2350,538035.8287075635
2351,491551.8753594104
2352,474724.56223366765
2353,467857.226279255
2354,463432.515988036
2355,441186.7455484317
2356,456475.3279527346
2357,453955.6652535068
2358,478529.98542792985
2359,416195.62068139674
2360,443384.29191212606
2361,456579.16749087913
2362,499307.16101541
2363,470223.66405927995
2364,454251.82069448824
2365,490843.5424405307
2366,511170.4471498379
2367,511170.4471498379
2368,536524.0937177757
2369,476991.50011946383
2370,460798.45245979755
2371,479138.29413929826
2372,469148.241872056
2373,523029.7440696455
2374,488587.0535511364
2375,496222.6179241433
2376,470592.1474777848
2377,471667.85328869283
2378,456570.8925602068
2379,474989.7346843682
2380,459221.6850513942
2381,498334.60291080415
2382,475209.22075025627
2383,450126.1058975999
2384,466570.49462887953
2385,465990.73476311803
2386,475678.5545491478
2387,468498.5398156508
2388,393533.13056007493
2389,478018.99754401995
2390,473164.1651583131
2391,458814.49449779885
2392,421613.21458842576
2393,467323.33909142937
2394,448940.08075267385
2395,472762.85902542755
2396,474754.74259945337
2397,482631.92227951845
2398,486010.02268077363
2399,485934.4324390995
2400,476509.30344282003
2401,443751.3175522337
2402,470334.57732452184
2403,434350.7915386853
2404,486452.8978817434
2405,497921.82397904654
2406,458713.7705853994
2407,454178.43019375065
2408,472301.930858971
2409,421662.12541306985
2410,456166.82031191915
2411,469641.41776113457
2412,485302.69937097974
2413,451620.4702215046
2414,426420.57306099945
2415,433009.41450259363
2416,484082.18329859665
2417,451443.5675175237
2418,446604.92776815215
2419,448277.518524911
2420,448923.1946764964
2421,445702.5588204703
2422,453586.16546132695
2423,408550.35843268246
2424,445702.5588204703
2425,472584.1462404166
2426,456766.2903449556
2427,452792.4853388678
2428,478721.9267608592
2429,458703.7842217491
2430,451154.16391687177
2431,468044.7578212931
2432,465067.7406566077
2433,483856.6557045441
2434,465067.7406566077
2435,467386.00756495196
2436,375961.0276624233
2437,440852.17691542977
2438,484803.35326401953
2439,431327.5185473766
2440,453766.7356714288
2441,465091.40030987194
2442,418603.3197183976
2443,435851.01472156093
2444,466066.177250347
2445,452662.8201676282
2446,425515.6383677201
2447,428006.7888948959
2448,442690.4142545421
2449,445530.5573620501
2450,465300.42421659373
2451,465163.862203995
2452,451652.45346426475
2453,364088.4879743217
2454,380968.70885372127
2455,490040.8908734003
2456,461607.3342849592
2457,457310.58381546783
2458,453208.39835006435
2459,423590.5480032325
2460,455255.9526136207
2461,453516.9059908798
2462,419629.3345503676
2463,460030.9860691713
2464,432408.2195662104
2465,453015.02176674944
2466,433664.8171787935
2467,457690.34917994484
2468,432033.2668156917
2469,412263.3999611482
2470,482428.0995887039
2471,458419.88666956214
2472,459372.98664621747
2473,459607.74224097223
2474,447333.3267596398
2475,452360.97274622245
2476,474822.34377101023
2477,470870.6088978381
2478,465062.9111124413
2479,454596.0691328002
2480,466554.39252622996
2481,485524.44581939693
2482,463180.91709054325
2483,448610.3800866107
2484,448056.08789724595
2485,439606.28695672064
2486,462552.5468347904
2487,459207.6536739572
2488,463171.93488843495
2489,453050.0239940376
2490,458460.44336812553
2491,395236.010745436
2492,492858.3551711945
2493,484724.63083163695
2494,487924.44734935847
2495,410297.1599824197
2496,509953.2648000229
2497,436735.86451406125
2498,451158.875753615
2499,375287.9509864078
2500,459543.6091931477
2501,458713.7705853994
2502,452366.95612612227
2503,411860.0364743181
2504,452398.2855469489
2505,478293.39074023423
2506,488205.1307585114
2507,509771.22066559293
2508,488205.1307585114
2509,466935.25831930724
2510,467965.3729286252
2511,454338.9808392412
2512,454262.50233208993
2513,472835.41607962735
2514,454149.811256722
2515,470034.8496364403
2516,470842.82375716866
2517,443384.29191212606
2518,451088.7597754881
2519,474834.52712786593
2520,481803.3969960822
2521,450692.2807408546
2522,466570.49462887953
2523,481784.57029880513
2524,466235.10520954867
2525,488624.45043865533
2526,494834.91936253785
2527,472446.5702751744
2528,486629.97116447566
2529,445198.88218038605
2530,448881.80354143056
2531,492863.70802916284
2532,480109.1166758652
2533,445449.29118989536
2534,471476.1403332127
2535,466570.49462887953
2536,469791.1304849056
2537,468896.54471046577
2538,472938.0511804589
2539,487405.67712408904
2540,477614.86588816356
2541,451781.84953682043
2542,450692.2807408546
2543,440519.97484423144
2544,467267.646588754
2545,475772.9491603215
2546,433129.38432638673
2547,470035.4918658532
2548,390608.81438598724
2549,479079.0020665472
2550,546269.9018564037
2551,484344.53329664376
2552,458774.7408366734
2553,376023.48022807465
2554,418222.2676141242
2555,455302.90021823964
2556,451311.9625806893
2557,459815.80979281565
2558,480801.70892159577
2559,450571.67770278786
2560,442945.01110967936
2561,453196.7964687502
2562,425520.83249243227
2563,419040.92593203683
2564,454029.479219265
2565,429684.2407994093
2566,477101.6095766896
2567,472829.08705947886
2568,475034.523024659
2569,474959.98074244394
2570,451136.8083368389
2571,434470.47208511096
2572,454678.5777232074
2573,489786.2075149791
2574,463365.3701064576
2575,467368.6559577941
2576,421813.4939724419
2577,455911.84179238946
2578,415339.30978601705
2579,368590.2487608842
2580,404197.6576136157
2581,477677.2961423686
2582,444185.70957688976
2583,527873.984591125
2584,470465.68935889966
2585,467965.3729286252
2586,500139.54784314014
2587,477972.1871213433
2588,473663.1694569612
2589,481265.4336021688
2590,465062.9111124413
2591,449556.8268599921
2592,486390.0042404674
2593,502756.8354909998
2594,461798.6713270617
2595,487109.8467992415
2596,486728.25067005213
2597,473369.9256223576
2598,466282.29338720004
2599,523144.6286768262
2600,395896.4483192994
2601,512048.0323841026
2602,448597.20309049624
2603,475720.4946421429
2604,491749.60813914397
2605,423863.51222720894
2606,472953.6506119322
2607,459220.400657011
2608,479502.89414769574
2609,497260.9349443096
2610,468361.9634265286
2611,463002.9776602749
2612,487953.00052481436
2613,450477.59227602085
2614,447850.8177268613
2615,450318.6623029147
2616,472652.8442328661
2617,466386.0969793766
2618,485617.3310736564
2619,458206.41571885085
2620,471872.93836648663
2621,451722.3953501726
2622,451781.84953682043
2623,455581.85575165955
2624,534441.6666957655
2625,463874.3558407856
2626,498536.8592338857
2627,462261.0836743978
2628,528547.0038024908
2629,513248.97789650917
2630,534437.9233885458
2631,509007.31993366114
2632,510152.91318418336
2633,508636.21977005113
2634,524714.9298416466
2635,485016.34220907115
2636,443157.4508640783
2637,472523.3164495136
2638,512216.74444318574
2639,471037.02044361475
2640,474028.5586832019
2641,450731.7570856935
2642,473427.37163102214
2643,429800.100014466
2644,475722.4663010869
2645,452679.1074321668
2646,452679.1074321668
2647,432430.50060702075
2648,497385.6201322619
2649,461032.0374937435
2650,476744.7057228993
2651,484575.6424906004
2652,506192.05506232445
2653,458616.8864037349
2654,495151.94677685894
2655,516323.52255046304
2656,472782.4892980049
2657,543448.8384999654
2658,507670.55549428484
2659,495922.5331405451
2660,535773.2543018946
2661,524165.5656478402
2662,496389.55593916617
2663,469791.1304849056
2664,496677.75718084566
2665,525106.3508439484
2666,534546.4980169635
2667,468383.6364489733
2668,467353.52183965524
2669,473648.976912775
2670,485516.4921104822
2671,472997.50536710664
2672,511292.15051836567
2673,485280.703784636
2674,472700.58466949133
2675,473840.17012526357
2676,470855.51702213805
2677,464357.8498184057
2678,476218.1412231327
2679,468018.04151429556
2680,482946.4369461569
2681,499669.07644072064
2682,472484.5673290309
2683,503748.6446619968
2684,466282.29338720004
2685,457728.4388877667
2686,474727.72239728115
2687,533910.3909409874
2688,444817.6527400765
2689,515582.91160628723
2690,522555.28308503237
2691,454873.02030963957
2692,473888.60270314704
2693,487570.1265327356
2694,457847.9866472322
2695,445449.29118989536
2696,445449.29118989536
2697,450751.73492750246
2698,478897.94504611375
2699,481989.2975543125
2700,479362.52300515294
2701,476546.8870698509
2702,456475.3279527346
2703,381063.0823840275
2704,453050.0239940376
2705,445968.66873838723
2706,468315.7135942256
2707,471474.13872694614
2708,452967.30954981863
2709,465398.3463013789
2710,443075.7842713107
2711,477207.3971065883
2712,487068.04936660157
2713,456439.79033627186
2714,453761.6629484996
2715,479138.29413929826
2716,451857.77007294673
2717,467328.44293605903
2718,463698.4499209785
2719,469014.86385691894
2720,503714.06790080573
2721,464910.00535272097
2722,486356.2478001102
2723,459587.42616672645
2724,436097.4498590152
2725,461405.239451756
2726,492617.7461832917
2727,473680.3883019943
2728,464215.3547189011
2729,481090.6450590095
2730,458330.45499966503
2731,445702.5588204703
2732,441786.2349796156
2733,455676.79854319716
2734,479464.5407461028
2735,460593.0294053338
2736,432928.41592200054
